"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00190120","AMHERST, MA US","2018-05-18","77",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2018-05-19","69",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2018-05-20","59",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-05-21","78",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-05-22","78",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2018-05-23","63",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2018-05-24","83",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-05-25","80",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2018-05-26","87",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2018-05-27","88",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-05-28","60",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2018-05-29","69",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2018-05-30","88",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2018-05-31","83",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-01","79",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-06-02","79",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-06-03","83",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-06-04","73",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-06-05","57",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-06-06","64",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2018-06-07","70",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-06-08","70",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2018-06-09","80",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-06-10","80",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-11","73",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2018-06-12","75",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-13","79",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2018-06-14","71",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-06-15","77",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-06-16","72",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2018-06-17","83",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-06-18","88",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-06-19","92",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2018-06-20","81",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-21","81",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-22","83",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-23","78",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2018-06-24","64",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2018-06-25","79",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-06-26","80",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2018-06-27","77",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-06-28","75",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-06-29","78",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-06-30","88",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-07-01","90",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-02","97",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-03","93",",,7","68",",,7"
"USC00190120","AMHERST, MA US","2018-07-04","93",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2018-07-05","93",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2018-07-06","90",",,7","75",",,7"
"USC00190120","AMHERST, MA US","2018-07-07",,,"49",",,7"
"USC00190120","AMHERST, MA US","2018-07-08","79",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-07-09","84",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-07-10","88",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-07-11","92",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-07-12","90",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-07-13","83",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-07-14","87",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-07-15","83",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-16","90",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2018-07-17","91",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2018-07-18","85",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2018-07-19","80",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2018-07-20","81",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-07-21","84",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-07-22","80",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-07-23","82",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-24","83",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-25","85",",,7","72",",,7"
"USC00190120","AMHERST, MA US","2018-07-26","80",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2018-07-27","83",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2018-07-28","88",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-07-29","86",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-07-30","81",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-07-31","81",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-08-01","83",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2018-08-02","79",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2018-08-03","89",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2018-08-04","89",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2018-08-05","89",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2018-08-06","90",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-08-07","91",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-08-08","90",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2018-08-09","87",",,7","70",",,7"
"USC00190120","AMHERST, MA US","2018-08-10","87",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-08-11","84",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2018-08-12","84",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2018-08-13","75",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2018-08-14","74",",,7","68",",,7"
"USC00190120","AMHERST, MA US","2018-08-15","79",",,7","68",",,7"
"USC00190120","AMHERST, MA US","2018-08-16","87",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-08-17","88",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2018-08-18","87",",,7","68",",,7"
"USC00190120","AMHERST, MA US","2018-08-19","82",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2018-08-20","79",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-08-21","79",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-08-22","79",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-08-23","82",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-08-24","76",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-08-25","84",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2018-08-26","80",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-08-27","82",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-08-28","86",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2018-08-29","92",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2018-08-30","93",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2018-08-31","84",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-09-01","76",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-09-02","77",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2018-09-03","82",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-09-04","92",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2018-09-05","90",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2018-09-06","92",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-09-07","93",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2018-09-08","71",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-09-09","67",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2018-09-10","63",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2018-09-11","63",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2018-09-12","77",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-09-13","71",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2018-09-14","74",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-09-15","77",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2018-09-16","82",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-09-17","87",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2018-09-18","81",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2018-09-19","79",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2018-09-20","77",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2018-09-21","69",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-09-22","69",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-09-23","70",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2018-09-24","61",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2018-09-25","57",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-09-26","58",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-09-27","79",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2018-09-28","71",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-09-29","61",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2018-09-30","67",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2018-10-01","66",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2018-10-02","66",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-10-03","56",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2018-10-04","71",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2018-10-05","75",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2018-10-06","65",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2018-10-07","62",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2018-10-08","79",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-10-09","60",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2018-10-10","78",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-10-11","82",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2018-10-12","73",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2018-10-13","60",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2018-10-14","54",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2018-10-15","58",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2018-10-16","62",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2018-10-17","55",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2018-10-18","59",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2018-10-19","45",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-10-20","61",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-10-21","62",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2018-10-22","46",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2018-10-23","51",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2018-10-24","56",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2018-10-25","51",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2018-10-26","46",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2018-10-27","46",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2018-10-28","43",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2018-10-29","49",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2018-10-30","52",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2018-10-31","48",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-11-01","59",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-11-02","58",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2018-11-03","66",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2018-11-04","57",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2018-11-05","52",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2018-11-06","44",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2018-11-07","52",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2018-11-08","61",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2018-11-09","51",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-11-10","43",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2018-11-11","44",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-11-12","42",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2018-11-13","48",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2018-11-14","42",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2018-11-15","33",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2018-11-16","33",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2018-11-17","41",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2018-11-18","44",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-11-19","37",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-11-20","36",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2018-11-21","35",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2018-11-22","40",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2018-11-23","18",",,7","5",",,7"
"USC00190120","AMHERST, MA US","2018-11-24","26",",,7","5",",,7"
"USC00190120","AMHERST, MA US","2018-11-25","36",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2018-11-26","43",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2018-11-27","41",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-11-28","41",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2018-11-29","40",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2018-11-30","39",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2018-12-01","34",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2018-12-02","40",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2018-12-03","39",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2018-12-04","52",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2018-12-05","35",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2018-12-06","31",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2018-12-07","37",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2018-12-08","33",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2018-12-09","29",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2018-12-10","34",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2018-12-11","36",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2018-12-12","33",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2018-12-13","35",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2018-12-14","28",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2018-12-15","41",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2018-12-16","51",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2018-12-17","40",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2018-12-18","41",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2018-12-19","28",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2018-12-20","37",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2018-12-21","40",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2018-12-22","59",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2018-12-23","50",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2018-12-24","36",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2018-12-25","36",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-12-26","35",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2018-12-27","36",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2018-12-28","34",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2018-12-29","37",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2018-12-30","45",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2018-12-31","36",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2019-01-01","39",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2019-01-02","49",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2019-01-03","33",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2019-01-04","41",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2019-01-05","43",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2019-01-06","37",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2019-01-07","41",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2019-01-08","27",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2019-01-09","32",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2019-01-10","40",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2019-01-11","31",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2019-01-12","23",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2019-01-13","26",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-01-14","25",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-01-15","31",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-01-16","32",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2019-01-17","35",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2019-01-18","27",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2019-01-19","33",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2019-01-20","29",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2019-01-21","24",",,7","-4",",,7"
"USC00190120","AMHERST, MA US","2019-01-22","5",",,7","-4",",,7"
"USC00190120","AMHERST, MA US","2019-01-23","26",",,7","-4",",,7"
"USC00190120","AMHERST, MA US","2019-01-24","46",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2019-01-25","51",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2019-01-26","36",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2019-01-27","30",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2019-01-28","35",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2019-01-29","26",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2019-01-30","27",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2019-01-31","27",",,7","-9",",,7"
"USC00190120","AMHERST, MA US","2019-02-01","15",",,7","-8",",,7"
"USC00190120","AMHERST, MA US","2019-02-02","22",",,7","-7",",,7"
"USC00190120","AMHERST, MA US","2019-02-03","33",",,7","-7",",,7"
"USC00190120","AMHERST, MA US","2019-02-04","42",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2019-02-05","55",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2019-02-06","58",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2019-02-07","39",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2019-02-08","39",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2019-02-09","48",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2019-02-10","30",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2019-02-11","32",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2019-02-12","35",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2019-02-13","28",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2019-02-14","37",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2019-02-15","36",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2019-02-16","41",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2019-02-17","36",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-02-18","36",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2019-02-19","29",",,7","5",",,7"
"USC00190120","AMHERST, MA US","2019-02-20","26",",,7","3",",,7"
"USC00190120","AMHERST, MA US","2019-02-21","27",",,7","5",",,7"
"USC00190120","AMHERST, MA US","2019-02-22","44",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2019-02-23","40",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2019-02-24","35",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2019-02-25","38",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2019-02-26","32",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2019-02-27","25",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-02-28","22",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2019-03-01","28",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2019-03-02","34",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2019-03-03","36",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2019-03-04","40",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2019-03-05","36",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2019-03-06","28",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2019-03-07","23",",,7","4",",,7"
"USC00190120","AMHERST, MA US","2019-03-08","25",",,7","4",",,7"
"USC00190120","AMHERST, MA US","2019-03-09","33",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2019-03-10","44",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2019-03-11","38",",,7","27",",,7"
"USC00190120","AMHERST, MA US","2019-03-12","46",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2019-03-13","39",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2019-03-14","41",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2019-03-15","53",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2019-03-16","62",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2019-03-17","44",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2019-03-18","37",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2019-03-19","40",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2019-03-20","42",",,7","21",",,7"
