FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
1740,CXK20161017113429,Vacant site large,Vacant site large,0.000000000000000,Street,98.000000000000000,NONOTUCK ST,NONOTUCK ST,103982.597387999990000,898378.005506000020000,42.329990787200003,-72.665032779800001
1741,JXS20161025131344,Vacant site large,Vacant site large,0.000000000000000,Street,285.000000000000000,PROSPECT ST,MURPHY TERR,105665.833554000000000,898325.492081000000000,42.329723222100000,-72.644603058900003
1742,JXS20161025145207,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,PROSPECT AVE,PROSPECT AVE,105208.151908999990000,898634.664729999960000,42.332450975400000,-72.650206248299995
1743,JXS20161025105123,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,HAYES AVE,HAYES AVE,106090.143486999990000,898243.911801000010000,42.329039977599997,-72.639442088300001
1744,JXS20161025145232,Vacant site small,Vacant site small,0.000000000000000,Street,49.000000000000000,PROSPECT AVE,PROSPECT AVE,105210.479788000000000,898641.679446000020000,42.332514404599998,-72.650179152899995
1745,JXS20161025134547,Vacant site small,Vacant site small,0.000000000000000,Street,349.000000000000000,PROSPECT ST,PROSPECT ST,105333.297739000000000,898405.830168999960000,42.330406184099999,-72.648650519599997
1746,JXS20161025111330,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,ADARE PL,ADARE PL,105762.911124000010000,898310.411098000010000,42.329599184199999,-72.643422857199994
1747,JXS20161025151422,Vacant site small,Vacant site small,0.000000000000000,Street,6.000000000000000,CALVIN TERR,PROSPECT AVE,105254.714559999990000,898752.569901000010000,42.333518011199999,-72.649660606599994
1748,JXS20161025134932,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,NORFOLK AVE,NORFOLK AVE,105319.799843999990000,898509.110246000000000,42.331334277200000,-72.648831155799996
1749,JXS20161025134243,Vacant site small,Vacant site small,0.000000000000000,Street,329.000000000000000,PROSPECT ST,PROSPECT ST,105420.403221999990000,898378.511959000020000,42.330170820100001,-72.647589282300004
1750,JXS20161025142253,Vacant site small,Vacant site small,0.000000000000000,Street,377.000000000000000,PROSPECT ST,PROSPECT ST,105239.695169000000000,898434.349530000010000,42.330651562500002,-72.649790785199997
1751,JXS20161025140437,Vacant site small,Vacant site small,0.000000000000000,Street,18.000000000000000,CALVIN TERR,CALVIN TERR,105303.082915000010000,898704.958453000060000,42.333095279600002,-72.649065982699994
1752,CXK20161019162531,Vacant site small,Vacant site small,0.000000000000000,Street,18.000000000000000,MEADOW ST,PARK ST,103295.206795000010000,898964.439596000010000,42.335185031599998,-72.673470111900002
1753,JXS20161025160518,Vacant site small,Vacant site small,0.000000000000000,Street,78.000000000000000,RIDGEWOOD TERR,BLACKBERRY LN,105400.507117000000000,898805.370935000010000,42.334011004099999,-72.647900362599998
1754,JXS20161025160447,Vacant site small,Vacant site small,0.000000000000000,Street,78.000000000000000,RIDGEWOOD TERR,BLACKBERRY LN,105402.954105000000000,898812.520560999980000,42.334075661599996,-72.647871841099999
1755,CXK20161012103044,Vacant site small,Vacant site small,0.000000000000000,Street,101.000000000000000,STRAW AVE,STRAW AVE,104187.549639000000000,899240.480924000030000,42.337779963700001,-72.662688928400001
1756,CXK20161012140655,Vacant site small,Vacant site small,0.000000000000000,Street,419.000000000000000,BRIDGE RD,BRIDGE RD,104149.418518000010000,899725.249682000020000,42.342139164599999,-72.663231814900001
1757,CXK20161025110702,Vacant site medium,Vacant site medium,0.000000000000000,Street,296.000000000000000,RYAN RD,RYAN RD,101960.325940000000000,897484.521163000030000,42.321696380600002,-72.689415815299995
1758,CXK20161012082500,Vacant site large,Vacant site large,0.000000000000000,Street,125.000000000000000,LOCUST ST,LOCUST ST,104643.824480000000000,898692.360770000030000,42.332901643299998,-72.657062467800003
1759,JXS20161025155501,Vacant site large,Vacant site large,0.000000000000000,Street,73.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105464.580464000000000,898990.003908999960000,42.335680833600001,-72.647153099400001
1760,JXS20161025155617,Vacant site large,Vacant site large,0.000000000000000,Street,65.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105448.436522000000000,898943.223201000020000,42.335257758099999,-72.647341341300006
1761,JXS20161025143504,Vacant site small,Vacant site small,0.000000000000000,Street,387.000000000000000,PROSPECT ST,PROSPECT ST,105176.313959000010000,898454.303432999990000,42.330823493799997,-72.650563004700004
1762,CXK20161021151045,Vacant site large,Vacant site large,0.000000000000000,Street,243.000000000000000,BRIDGE RD,BRIDGE RD,103589.653676000000000,899989.679249000040000,42.344450626799997,-72.670068226699996
1763,CXK20161012085659,Vacant site small,Vacant site small,0.000000000000000,Street,87.000000000000000,LOCUST ST,LOCUST ST,104755.739652000000000,898655.033933000060000,42.332579285999998,-72.655698506400000
1764,JXS20161025133417,Vacant site small,Vacant site small,0.000000000000000,Street,303.000000000000000,PROSPECT ST,PROSPECT ST,105549.099254000000000,898343.774822999960000,42.329873692800000,-72.646022263899994
1765,JXS20161025145448,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,PROSPECT AVE,PROSPECT AVE,105222.803411000000000,898672.293554999980000,42.332791489300000,-72.650034644000002
1766,CXK20161019151850,Vacant site small,Vacant site small,0.000000000000000,Street,72.000000000000000,MAPLE ST,MAPLE ST,103407.994579000010000,898893.048075000060000,42.334556327400001,-72.672089750599994
1767,JXS20161025133709,Vacant site small,Vacant site small,0.000000000000000,Street,311.000000000000000,PROSPECT ST,PROSPECT ST,105522.755520000010000,898350.062645000060000,42.329927109000003,-72.646342892999996
1768,JXS20161025134041,Vacant site small,Vacant site small,0.000000000000000,Street,323.000000000000000,PROSPECT ST,PROSPECT ST,105456.559134000000000,898368.383179000000000,42.330084018999997,-72.647148981800001
1769,JXS20161026141829,Vacant site small,Vacant site small,0.000000000000000,Street,28.000000000000000,PROSPECT AVE,PROSPECT AVE,105168.038520000000000,898561.449291000030000,42.331787018000000,-72.650680941800005
1770,JXS20161025134333,Vacant site small,Vacant site small,0.000000000000000,Street,333.000000000000000,PROSPECT ST,PROSPECT ST,105402.984068000010000,898384.123840000010000,42.330219228399997,-72.647801529800006
1771,JXS20161025160405,Vacant site small,Vacant site small,0.000000000000000,Street,83.000000000000000,RIDGEWOOD TERR,BLACKBERRY LN,105417.113345000010000,898851.521671999940000,42.334428465599999,-72.647706416399998
1772,JXS20161026160252,Vacant site medium,Vacant site medium,0.000000000000000,Borderline,320.000000000000000,BRIDGE RD,BRIDGE RD,103845.757238000010000,899933.812479999960000,42.343979300999997,-72.666951181000002
1773,JXS20161025110249,Vacant site small,Vacant site small,0.000000000000000,Street,253.000000000000000,PROSPECT ST,PROSPECT ST,105912.012033000010000,898242.585125999990000,42.329006591999999,-72.641602948100001
1774,JXS20161025141749,Vacant site small,Vacant site small,0.000000000000000,Street,39.000000000000000,ROE AVE,ROE AVE,105271.816156000000000,898580.589578000010000,42.331971916000001,-72.649424996999997
1775,CXK20161114140424,Vacant site large,Vacant site large,0.000000000000000,Street,228.000000000000000,SYLVESTER RD,SYLVESTER RD,99685.605382599999000,896965.445743000020000,42.316734818100002,-72.716919148299993
1776,JXS20161025134010,Vacant site small,Vacant site small,0.000000000000000,Street,323.000000000000000,PROSPECT ST,PROSPECT ST,105463.786340000010000,898366.060808000040000,42.330063987999999,-72.647060921600001
1777,ZXR20161014155426,Vacant site small,Vacant site small,0.000000000000000,Street,108.000000000000000,SOUTH ST,LYMAN RD,106672.510241000000000,896378.704226000000000,42.312319075200001,-72.632076503999997
1778,JXS20161025145143,Vacant site small,Vacant site small,0.000000000000000,Street,45.000000000000000,PROSPECT AVE,PROSPECT AVE,105204.320437000000000,898626.557739999960000,42.332377530999999,-72.650251407400006
1779,CXK20161107124142,Vacant site large,Vacant site large,0.000000000000000,Cemetery,99999.000000000000000,N/A,N/A,103362.852121000000000,900452.837750999960000,42.348591918600000,-72.672897709400004
1780,CXK20161017080444,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104910.333669000000000,897920.604627000050000,42.325986780999997,-72.653702354299995
1781,JXS20161025110418,Vacant site small,Vacant site small,0.000000000000000,Street,253.000000000000000,PROSPECT ST,PROSPECT ST,105846.545582000010000,898259.965275999970000,42.329155157899997,-72.642400004999999
1782,JXS20161025155026,Vacant site large,Vacant site large,0.000000000000000,Street,91.000000000000000,BLACKBERRY LN,BLACKBERRY LN,105455.986995000000000,899038.522280000030000,42.336116556299999,-72.647265283999999
1783,CXK20161017080340,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104922.144421000000000,897928.565319000040000,42.326059881399999,-72.653560380599998
1784,CXK20161017080933,Vacant site large,Vacant site large,0.000000000000000,Street,20.000000000000000,ORMOND DR,ORMOND DR,104865.301923000010000,897820.540451999990000,42.325080515899998,-72.654232220300003
1785,JXS20161025145610,Vacant site small,Vacant site small,0.000000000000000,Street,5.000000000000000,CALVIN TERR,PROSPECT AVE,105237.223698999990000,898706.587726000000000,42.333101956299998,-72.649865297600002
1786,JXS20161031143440,Vacant site large,Vacant site large,0.000000000000000,Street,312.000000000000000,HATFIELD ST,COOKE AVE,105640.741140000000000,899597.775692000050000,42.341173312700001,-72.645114716400002
1787,JXS20161025112019,Vacant site medium,Vacant site medium,0.000000000000000,Street,39.000000000000000,ADARE PL,ADARE PL,105817.179438000010000,898429.657320000000000,42.330679189999998,-72.642783856799994
1788,JXS20161025134117,Vacant site small,Vacant site small,0.000000000000000,Street,323.000000000000000,PROSPECT ST,PROSPECT ST,105445.620307000000000,898371.497205000020000,42.330110727099999,-72.647282200899994
1789,JXS20161025143432,Vacant site small,Vacant site small,0.000000000000000,Street,387.000000000000000,PROSPECT ST,PROSPECT ST,105184.649953000000000,898451.409555000020000,42.330798455299998,-72.650461396899999
1790,JXS20161025143534,Vacant site small,Vacant site small,0.000000000000000,Street,397.000000000000000,PROSPECT ST,PROSPECT ST,105160.564878000000000,898459.522479000040000,42.330868563099997,-72.650754930600002
1791,JXS20161025105035,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,HAYES AVE,HAYES AVE,106113.028909999990000,898257.328174000020000,42.329163504299999,-72.639166618199994
1792,JXS20161025132306,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,MURPHY TERR,MURPHY TERR,105670.464783000000000,898372.926662000010000,42.330150789100003,-72.644554595299994
1793,CXK20161018114852,Vacant site small,Vacant site small,0.000000000000000,Street,36.000000000000000,LIBERTY ST,LIBERTY ST,104031.872296000000000,897536.727807000050000,42.322423654300003,-72.664295647100005
1794,JXS20161025133841,Vacant site small,Vacant site small,0.000000000000000,Street,319.000000000000000,PROSPECT ST,PROSPECT ST,105493.444514000000000,898357.132178999950000,42.329987202300003,-72.646699649400006
1795,CXK20161017085151,Vacant site medium,Vacant site medium,0.000000000000000,Street,78.000000000000000,NORTH ELM ST,NORTH ELM ST,105176.451556000000000,898120.330458999960000,42.327817077799999,-72.650506679200006
1796,CXK20161012130829,Vacant site small,Vacant site small,0.000000000000000,Street,167.000000000000000,CHESTNUT ST,CHESTNUT ST,103884.214660000000000,899475.635276000020000,42.339859536200002,-72.666408475799997
1797,CXK20161012133424,Vacant site small,Vacant site small,0.000000000000000,Street,339.000000000000000,BRIDGE RD,BRIDGE RD,103905.607600000000000,899878.872124999990000,42.343492098600002,-72.666215797199996
1798,CXK20161012102024,Vacant site medium,Vacant site medium,0.000000000000000,Street,3.000000000000000,GARFIELD AVE,GARFIELD AVE,104093.550796000000000,899407.022171000020000,42.339267624999998,-72.663857042100005
1799,ZXR20161011111957,Vacant site small,Vacant site small,0.000000000000000,Street,56.000000000000000,CRESCENT ST,CRESCENT ST,106192.338680999990000,897794.338173000030000,42.325005178700003,-72.638129483399993
1800,ZXR20161010141757,Vacant site large,Vacant site large,0.000000000000000,Street,275.000000000000000,ELM ST,ELM ST,105516.411435000000000,897628.153040000000000,42.323427685900000,-72.646302149600004
1801,CXK20161012134859,Vacant site small,Vacant site small,0.000000000000000,Street,443.000000000000000,BRIDGE RD,BRIDGE RD,104219.854584999990000,899681.199298999970000,42.341751268300001,-72.662369831999996
1802,ZXR20161010153143,Vacant site medium,Vacant site medium,0.000000000000000,Street,199.000000000000000,CRESCENT ST,CRESCENT ST,105825.755090000010000,897855.527539000030000,42.325511886500003,-72.642586503199993
1803,ZXR20161005161903,Vacant site small,Vacant site small,0.000000000000000,Street,24.000000000000000,FORBES AVE,FORBES AVE,105371.760092000000000,897556.045728000000000,42.322761058799998,-72.648045115599999
1804,ZXR20161010094825,Vacant site large,Vacant site large,0.000000000000000,Street,12.000000000000000,MASSASOIT ST,MASSASOIT ST,105476.182634000000000,897808.599737999960000,42.325047206000001,-72.646819591099998
1805,ZXR20161010150450,Vacant site small,Vacant site small,0.000000000000000,Street,224.000000000000000,PROSPECT ST,PROSPECT ST,106047.259844000000000,898140.927931000010000,42.328107754199998,-72.639945650499996
1806,ZXR20161010155609,Vacant site large,Vacant site large,0.000000000000000,Street,212.000000000000000,CRESCENT ST,CRESCENT ST,105821.609746999990000,897826.740880999950000,42.325252247900004,-72.642632112900003
1807,ZXR20161005125819,Vacant site medium,Vacant site medium,0.000000000000000,Street,73.000000000000000,VERNON ST,FEDERAL ST,105134.844672000010000,897388.756576000010000,42.321226372500000,-72.650891680100003
1808,ZXR20161006112850,Vacant site small,Vacant site small,0.000000000000000,Street,22.000000000000000,WASHINGTON PL,WASHINGTON PL,105195.662161999990000,897323.848503999990000,42.320649452500000,-72.650143322199995
1809,CXK20161012140627,Vacant site small,Vacant site small,0.000000000000000,Street,419.000000000000000,BRIDGE RD,BRIDGE RD,104161.849851000010000,899717.586235000050000,42.342071704600002,-72.663079700300003
1810,CXK20161012144300,Vacant site large,Vacant site large,0.000000000000000,Street,72.000000000000000,FOX FARMS RD,FOX FARMS RD,103780.053348999990000,899612.579049000050000,42.341079471000000,-72.667695112000004
1811,CXK20161012154601,Vacant site small,Vacant site small,0.000000000000000,Street,75.000000000000000,HIGH ST,HIGH ST,103763.111819000000000,899156.819905000040000,42.336974648000002,-72.667824961500003
